chr10	142752	143252	35.7176	450
chr10	143252	143752	35.4926	674
chr10	143752	144252	35.2795	451
chr10	144252	144752	35.0787	388
chr10	144752	145252	34.889	462
chr10	145252	145752	34.7069	425
chr10	145752	146252	34.5276	999
chr10	146252	146752	34.3447	815
chr10	146752	147252	34.1515	811
chr10	147252	147752	33.9408	486
chr10	147752	148252	33.7063	485
chr10	148252	148752	33.4429	363
chr10	148752	149252	33.1475	636
chr10	149252	149752	32.8188	562
chr10	149752	150252	32.4581	512
chr10	150252	150752	32.0688	607
chr10	150752	151252	31.6563	519
chr10	151252	151752	31.2273	464
chr10	151752	152252	30.7898	355
chr10	152252	152752	30.3518	172
chr10	152752	153252	29.9213	448
chr10	153252	153752	29.5055	.
chr10	153752	154252	29.1103	.
chr10	154252	154752	28.7405	214
chr10	154752	155252	28.3991	515
chr10	155252	155752	28.0877	443
chr10	155752	156252	27.8068	344
chr10	156252	156752	27.5557	398
chr10	156752	157252	27.3335	279
chr10	157252	157752	27.1385	204
chr10	157752	158252	26.9696	221
chr10	158252	158752	26.8257	630
chr10	158752	159252	26.7061	504
chr10	159252	159752	26.6106	315
chr10	159752	160252	26.5392	303
chr10	160252	160752	26.492	487
chr10	160752	161252	26.4691	439
chr10	161252	161752	26.4701	283
chr10	161752	162252	26.4943	497
chr10	162252	162752	26.5406	415
chr10	162752	163252	26.6077	435
chr10	163252	163752	26.6943	511
chr10	163752	164252	26.7995	376
chr10	164252	164752	26.9232	262
chr10	164752	165252	27.0663	287
chr10	165253	165753	27.2313	253
chr10	165753	166253	27.4214	472
chr10	166253	166753	27.641	546
chr10	166753	167253	27.8949	268
chr10	167253	167753	28.1874	284
chr10	167753	168253	28.5217	312
chr10	168253	168753	28.8994	326
chr10	168753	169253	29.3194	503
chr10	169253	169753	29.778	311
chr10	169753	170253	30.2686	386
chr10	170253	170753	30.7823	261
chr10	170753	171253	31.3078	530
chr10	171253	171753	31.8331	291
chr10	171753	172253	32.3454	222
chr10	172253	172753	32.8326	311
chr10	172753	173253	33.2835	160
chr10	173253	173753	33.6888	383
chr10	173753	174253	34.041	381
chr10	174253	174753	34.3346	238
chr10	174753	175253	34.566	220
chr10	175253	175753	34.7335	322
chr10	175753	176253	34.8365	612
chr10	176253	176753	34.8759	394
chr10	176753	177253	34.8534	139
chr10	177253	177753	34.7716	197
chr10	177753	178253	34.6336	277
chr10	178253	178753	34.4434	318
chr10	178753	179253	34.2053	257
chr10	179253	179753	33.9241	594
chr10	179753	180253	33.605	288
chr10	180253	180753	33.2536	224
chr10	180753	181253	32.8753	247
chr10	181253	181753	32.4758	534
chr10	181753	182253	32.0606	227
